method,method_label,control_name,control_value,amplitude_shrinkage,average_l0,checkpoint_step,checkpoint_training_loss,clean_reconstruction_error,dead_feature_window,dead_fraction,decoder_recovery_cosine,decoder_recovery_ground_truth,decoder_recovery_sae,expected_l0,explained_variance,generalization_error,ground_truth_expected_l0,ground_truth_match_coverage,ground_truth_num_features,init_seed,input_dim,l1_raw_relu_rho_model,l1_raw_relu_selection_error,l1_raw_relu_sigma_sel,mask_uncertainty,matched_decoder_recovery_cosine,matched_latent_count,mean_activation,paper_style_sigma_sel,reconstruction_error,reconstruction_mse,rho_model,sae_latent_match_coverage,sae_width,selection_error,support_average_precision,support_density,support_f1,support_precision,support_recall,support_roc_auc,target_model_density,train_steps,union_width,unmatched_ground_truth_features,unmatched_sae_latents,l1_gmm_threshold,l1_raw_relu_density,n_seeds
topk,TopK,k,24.0,-0.3341335283933918,23.978515625,999.0,0.00778566300868988,0.01717553101480007,100.0,0.453125,0.5892836451530457,0.5892836451530457,0.5892836451530457,23.978515625,0.9996803402900696,1.2924974604517445,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.5892836451530457,128.0,0.11976888030767441,0.09634396433830261,0.01717553101480007,0.0004663759609684348,0.1873321533203125,1.0,128.0,0.2491302490234375,0.1002213831237264,0.1,0.13260372947989163,0.10165349841166409,0.19065077910174152,0.5018434434583128,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,25.0,-0.04856537404958637,24.98046875,999.0,0.0016184699488803744,0.014624449424445629,100.0,0.375,0.5934082269668579,0.5934082269668579,0.5934082269668579,24.98046875,0.9997682571411133,1.2861664656766878,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.5934082269668579,128.0,0.12034589052200317,0.09901714324951172,0.014624449424445629,0.0003381231508683413,0.195159912109375,1.0,128.0,0.255157470703125,0.10034429389553126,0.1,0.135188249896566,0.10218921032056294,0.19966391689581423,0.5025019025062222,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,26.0,-0.509593792745062,25.853515625,999.0,0.0019887080416083336,0.015466715209186077,100.0,0.296875,0.5994308590888977,0.5994308590888977,0.5994308590888977,25.853515625,0.9997407793998718,1.2777713466980907,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.5994308590888977,128.0,0.11996161937713623,0.10209670662879944,0.015466715209186077,0.00037819170393049717,0.2019805908203125,1.0,128.0,0.2600555419921875,0.10064034565767167,0.1,0.1385027548905626,0.1034977713983531,0.20928811487931562,0.5040592125506935,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,27.0,-0.10634187349206439,26.349609375,999.0,0.0013843001797795296,0.013158290646970272,100.0,0.3125,0.6044274568557739,0.6044274568557739,0.6044274568557739,26.349609375,0.9998124241828918,1.2519139407509443,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6044274568557739,128.0,0.12042491883039474,0.10311725735664368,0.013158290646970272,0.0002737252216320485,0.2058563232421875,1.0,128.0,0.2606658935546875,0.10204929831077582,0.1,0.14742725956979588,0.10948039433696538,0.22563397494653223,0.5109861686904216,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,28.0,-0.09665629609149048,27.77734375,999.0,0.0005639914888888597,0.012167035602033138,100.0,0.2578125,0.6006089448928833,0.6006089448928833,0.6006089448928833,27.77734375,0.9998396039009094,1.2608271267470075,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6006089448928833,128.0,0.11955979466438293,0.10946774482727051,0.012167035602033138,0.000234037492191419,0.217010498046875,1.0,128.0,0.27685546875,0.09835425006717163,0.1,0.12634822804314327,0.09225144142877233,0.20042774213260006,0.49078854473980404,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,29.0,-0.3092718883784496,28.787109375,999.0,0.007583892438560724,0.019957398995757103,100.0,0.2890625,0.6084479093551636,0.6084479093551636,0.6084479093551636,28.787109375,0.9995684623718262,1.2384029402827355,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6084479093551636,128.0,0.11981359124183655,0.11392107605934143,0.019957398995757103,0.0006296855281107128,0.2248992919921875,1.0,128.0,0.2763824462890625,0.10175487328470538,0.1,0.1490251350716467,0.1076056720265961,0.24228536510846319,0.5096576850970354,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,30.0,-0.7523170328373504,29.970703125,999.0,0.004662300460040569,0.017925135791301727,100.0,0.2890625,0.602002739906311,0.602002739906311,0.602002739906311,29.970703125,0.9996518492698669,1.254887884957343,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.602002739906311,128.0,0.1197759211063385,0.11976847052574158,0.017925135791301727,0.0005079731345176697,0.2341461181640625,1.0,128.0,0.2893218994140625,0.09889635647805359,0.1,0.13384495911561828,0.09547083740632127,0.22380079437824626,0.4942533383655937,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,31.0,0.9221024099759235,30.193359375,999.0,0.006369170732796192,0.01818910427391529,100.0,0.1796875,0.607728123664856,0.607728123664856,0.607728123664856,30.193359375,0.9996415376663208,1.2031246535529967,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.607728123664856,128.0,0.11948108673095703,0.12070462107658386,0.01818910427391529,0.0005230442620813847,0.2358856201171875,1.0,128.0,0.2790374755859375,0.1056687836286295,0.1,0.16896159963644627,0.12025357396985575,0.28399022303696914,0.5267213363023462,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,33.0,-0.1671690533078974,31.85546875,999.0,0.005734066478908062,0.017434516921639442,100.0,0.15625,0.6013630032539368,0.6013630032539368,0.6013630032539368,31.85546875,0.999670684337616,1.2457518158992666,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6013630032539368,128.0,0.11944661289453506,0.1258501410484314,0.017434516921639442,0.0004805467906408012,0.248870849609375,1.0,128.0,0.301910400390625,0.09853100252003148,0.1,0.13431921596079804,0.0941140404659718,0.23449434769324778,0.49201408349232656,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,32.0,0.3731443282868883,31.970703125,999.0,0.011623336002230644,0.02356586791574955,100.0,0.3046875,0.6104392409324646,0.6104392409324646,0.6104392409324646,31.970703125,0.9993982911109924,1.2021565720804368,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6104392409324646,128.0,0.1196528971195221,0.12780985236167908,0.02356586791574955,0.0008779760682955384,0.2497711181640625,1.0,128.0,0.2963104248046875,0.10172741390501423,0.1,0.15256382282347808,0.10678721974463926,0.2670333027803239,0.5095888670199298,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,34.0,0.14536045975842157,33.927734375,999.0,0.006715581752359867,0.01805444434285164,100.0,0.2734375,0.605581521987915,0.605581521987915,0.605581521987915,33.927734375,0.9996468424797058,1.1908920150241118,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.605581521987915,128.0,0.11899703741073608,0.1348150670528412,0.01805444434285164,0.0005153284291736782,0.2650604248046875,1.0,128.0,0.3121490478515625,0.09980666145268742,0.1,0.14466697328260233,0.09959127281100685,0.2642835319278949,0.4995684484525048,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,35.0,-0.09788592863809531,34.283203125,999.0,0.014634463004767895,0.022680262103676796,100.0,0.234375,0.6078723669052124,0.6078723669052124,0.6078723669052124,34.283203125,0.9994426369667053,1.2025145078089097,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6078723669052124,128.0,0.1182931661605835,0.1368216574192047,0.022680262103676796,0.0008132273214869201,0.2678375244140625,1.0,128.0,0.3172760009765625,0.09844161096349062,0.1,0.1371841155234657,0.09417193642112459,0.25252062328139324,0.49149170679241727,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,36.0,0.24299605044033443,35.8125,999.0,0.010008337907493114,0.02159276232123375,100.0,0.234375,0.613041877746582,0.613041877746582,0.613041877746582,35.8125,0.9994947910308838,1.1681234910086182,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.613041877746582,128.0,0.11880090832710266,0.14372140169143677,0.02159276232123375,0.0007371099200099707,0.27978515625,1.0,128.0,0.315521240234375,0.10462166943052388,0.1,0.1689574793023069,0.11463787085514834,0.32111212954476015,0.5229564716209985,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,37.0,0.2739004563747273,36.732421875,999.0,0.013268761336803436,0.022165842354297638,100.0,0.2265625,0.6048861742019653,0.6048861742019653,0.6048861742019653,36.732421875,0.999467670917511,1.1882360365558977,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6048861742019653,128.0,0.1190766841173172,0.14487650990486145,0.022165842354297638,0.0007767555071040988,0.2869720458984375,1.0,128.0,0.3262481689453125,0.10161789854962591,0.1,0.15666784995858477,0.10559897910352528,0.30339138405132904,0.5091206793116452,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,38.0,0.13927414760233991,37.82421875,999.0,0.007527285721153021,0.019100159406661987,100.0,0.2265625,0.608925461769104,0.608925461769104,0.608925461769104,37.82421875,0.9996047019958496,1.1841779013458968,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.608925461769104,128.0,0.11874859035015106,0.15061581134796143,0.019100159406661987,0.0005767529946751893,0.295501708984375,1.0,128.0,0.340972900390625,0.09775525774709384,0.1,0.13761963569002778,0.09206857378911494,0.2723800794378246,0.4871563051876358,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,39.0,-0.04553050587221957,38.162109375,999.0,0.007501628249883652,0.018517818301916122,100.0,0.15625,0.6051936149597168,0.6051936149597168,0.6051936149597168,38.162109375,0.999628484249115,1.1976467053083937,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6051936149597168,128.0,0.11751964688301086,0.15278807282447815,0.018517818301916122,0.0005421200767159462,0.2981414794921875,1.0,128.0,0.3389739990234375,0.0996323799262683,0.1,0.14836112708453134,0.09903270382312299,0.29560036663611367,0.4985884525162261,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,40.0,-0.15189927047482035,39.298828125,999.0,0.0029719939921051264,0.012701604515314102,100.0,0.125,0.6085736155509949,0.6085736155509949,0.6085736155509949,39.298828125,0.9998251795768738,1.1945294392975283,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6085736155509949,128.0,0.11847112327814102,0.15732958912849426,0.012701604515314102,0.0002550545032136142,0.3070220947265625,1.0,128.0,0.3506622314453125,0.09755052715271056,0.1,0.1382232722090974,0.09159584513692162,0.2815459822792545,0.48584842765429076,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,41.0,0.0249105043550786,39.958984375,999.0,0.0063055637292563915,0.01691785827279091,100.0,0.109375,0.6049679517745972,0.6049679517745972,0.6049679517745972,39.958984375,0.9996898770332336,1.1448793783517988,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6049679517745972,128.0,0.11909568309783936,0.15753218531608582,0.01691785827279091,0.00045248749665915966,0.3121795654296875,1.0,128.0,0.3440704345703125,0.10295296027985719,0.1,0.1650064802814294,0.10890072828583998,0.34036052551176293,0.5156540718760714,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,42.0,-0.1416839583442639,41.927734375,999.0,0.003949154168367386,0.013481874018907547,100.0,0.125,0.606519341468811,0.606519341468811,0.606519341468811,41.927734375,0.9998030662536621,1.1478104059194172,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.606519341468811,128.0,0.11816824972629547,0.1671939194202423,0.013481874018907547,0.00028735341038554907,0.3275604248046875,1.0,128.0,0.3613128662109375,0.10023546865834608,0.1,0.15471388284010995,0.10094563749010109,0.3310418576229759,0.5019338801591741,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,43.0,-0.0862302670733069,42.9140625,999.0,0.006427145563066006,0.017226720228791237,100.0,0.171875,0.6021550297737122,0.6021550297737122,0.6021550297737122,42.9140625,0.9996784329414368,1.157409039391134,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6021550297737122,128.0,0.11719541996717453,0.17025995254516602,0.017226720228791237,0.0004691600624937564,0.33526611328125,1.0,128.0,0.378448486328125,0.09553511450970321,0.1,0.13030366785889613,0.08456217003458948,0.28383745798961196,0.47143220585529083,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,44.0,-0.23178254614157,43.365234375,999.0,0.009753908030688763,0.020630449056625366,100.0,0.1640625,0.5998440980911255,0.5998440980911255,0.5998440980911255,43.365234375,0.9995388388633728,1.1565015337599145,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.5998440980911255,128.0,0.11720588058233261,0.17161700129508972,0.020630449056625366,0.0006728732259944081,0.3387908935546875,1.0,128.0,0.3740692138671875,0.09841689410794915,0.1,0.14727468781522834,0.0953474755663649,0.32340360525511763,0.49145260784878275,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,45.0,0.4436872750359911,44.4765625,999.0,0.009319527074694633,0.019763225689530373,100.0,0.125,0.6028605699539185,0.6028605699539185,0.6028605699539185,44.4765625,0.9995768070220947,1.1282451357466632,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6028605699539185,128.0,0.11709728091955185,0.17624717950820923,0.019763225689530373,0.0006174922455102205,0.34747314453125,1.0,128.0,0.37591552734375,0.10092745297951328,0.1,0.1596971144007095,0.10280168628139821,0.3576229758631225,0.505638068707964,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,46.0,-0.04357150774202096,45.318359375,999.0,0.008609764277935028,0.018988411873579025,100.0,0.0859375,0.5970101952552795,0.5970101952552795,0.5970101952552795,45.318359375,0.9996093511581421,1.1446669185625418,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.5970101952552795,128.0,0.1180434599518776,0.17672982811927795,0.018988411873579025,0.0005700240144506097,0.3540496826171875,1.0,128.0,0.3844451904296875,0.099275243128554,0.1,0.15308077582439744,0.09813386200060337,0.34784601283226396,0.4965539608151826,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,47.0,-0.17148702143546266,46.515625,999.0,0.007731666788458824,0.018356435000896454,100.0,0.0234375,0.602985143661499,0.602985143661499,0.602985143661499,46.515625,0.9996349215507507,1.164521326577141,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.602985143661499,128.0,0.11797758936882019,0.18490171432495117,0.018356435000896454,0.0005327120888978243,0.3634033203125,1.0,128.0,0.39337158203125,0.09859322008134608,0.1,0.1509123246162967,0.09619583473295264,0.34998472349526427,0.4925461844294426,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,48.0,0.17021549010531603,47.3125,999.0,0.006933008320629597,0.017626570537686348,100.0,0.015625,0.5946933031082153,0.5946933031082153,0.5946933031082153,47.3125,0.9996633529663086,1.1275055836846113,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.5946933031082153,128.0,0.11913486570119858,0.18736588954925537,0.017626570537686348,0.0004911922733299434,0.36962890625,1.0,128.0,0.394317626953125,0.10057410073777512,0.1,0.1601559961000975,0.10171730515191546,0.3764130766880538,0.5037684979982056,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,49.0,0.1594123200707714,48.509765625,999.0,0.00521149393171072,0.015069147571921349,100.0,0.0390625,0.6021139025688171,0.6021139025688171,0.6021139025688171,48.509765625,0.9997539520263672,1.1339766411950507,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6021139025688171,128.0,0.11843154579401016,0.19260892271995544,0.015069147571921349,0.0003589990083128214,0.3789825439453125,1.0,128.0,0.4056243896484375,0.0986909973013864,0.1,0.15294904884810245,0.09663002778113298,0.36663611365719523,0.49314175576062,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,50.0,0.15188924826537326,49.515625,999.0,0.007745696231722832,0.017858119681477547,100.0,0.03125,0.5985350608825684,0.5985350608825684,0.5985350608825684,49.515625,0.9996544718742371,1.1230311041976198,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.5985350608825684,128.0,0.11740732938051224,0.1956256628036499,0.017858119681477547,0.0005041820113547146,0.3868408203125,1.0,128.0,0.41168212890625,0.09879851459197914,0.1,0.15417894538842558,0.09699431997475544,0.37564925145126793,0.4937832627827623,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,51.0,-0.5424372367867787,50.259765625,999.0,0.007406384684145451,0.01766357198357582,100.0,0.015625,0.6006534695625305,0.6006534695625305,0.6006534695625305,50.259765625,0.999661922454834,1.1435840638901773,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6006534695625305,128.0,0.11818134784698486,0.20040050148963928,0.01766357198357582,0.0004932566080242395,0.3926544189453125,1.0,128.0,0.4187164306640625,0.09771106284792455,0.1,0.14988072740791228,0.09400380833948627,0.36953864955698135,0.4871595604116489,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,52.0,0.3687109635700088,51.828125,999.0,0.0037101986818015575,0.013241828419268131,100.0,0.0234375,0.5955396294593811,0.5955396294593811,0.5955396294593811,51.828125,0.9998100399971008,1.1202307273993726,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.5955396294593811,128.0,0.11819761991500854,0.20678162574768066,0.013241828419268131,0.00027721183141693473,0.4049072265625,1.0,128.0,0.42462158203125,0.0995282906014976,0.1,0.1588174838280636,0.09899758818209226,0.40131377940727164,0.498003897671088,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,53.0,0.1243256945752909,52.50390625,999.0,0.012107441201806068,0.02244907058775425,100.0,0.0390625,0.6075499057769775,0.6075499057769775,0.6075499057769775,52.50390625,0.9994539618492126,1.0886610490941624,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6075499057769775,128.0,0.11752352118492126,0.20614588260650635,0.02244907058775425,0.0007967325509525836,0.410186767578125,1.0,128.0,0.42388916015625,0.1021134117713724,0.1,0.1689601531650114,0.10505170746224239,0.43140849373663304,0.5117883289161212,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,54.0,0.13536339267696568,53.732421875,999.0,0.00806422345340252,0.019001811742782593,100.0,0.0078125,0.6003947257995605,0.6003947257995605,0.6003947257995605,53.732421875,0.9996087551116943,1.110156312243148,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6003947257995605,128.0,0.11805734038352966,0.21291998028755188,0.019001811742782593,0.0005708287353627384,0.4197845458984375,1.0,128.0,0.4386138916015625,0.09852851065603843,0.1,0.15597380861496904,0.0965432009014576,0.4057439657806294,0.4922006826699384,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,55.0,-0.23271982561003215,54.798828125,999.0,0.005189836956560612,0.01504641491919756,100.0,0.0,0.6021692752838135,0.6021692752838135,0.6021692752838135,54.798828125,0.9997547268867493,1.1117534146284418,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6021692752838135,128.0,0.11844108253717422,0.2152893841266632,0.01504641491919756,0.00035791663685813546,0.4281158447265625,1.0,128.0,0.4454193115234375,0.0984630261988027,0.1,0.15640262404993785,0.09644651958513027,0.41338221814848763,0.4918157064636318,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,56.0,-0.12202109411936729,55.490234375,999.0,0.003262497019022703,0.012667483650147915,100.0,0.0078125,0.6089967489242554,0.6089967489242554,0.6089967489242554,55.490234375,0.9998261332511902,1.1151156808511233,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6089967489242554,128.0,0.1180051788687706,0.21708324551582336,0.012667483650147915,0.00025368601200170815,0.4335174560546875,1.0,128.0,0.4498443603515625,0.09841468615451954,0.1,0.15664959807763826,0.09637112386047658,0.4182706996639169,0.49153067107284676,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,57.0,0.0009448446110108041,56.73046875,999.0,0.0062554064206779,0.018145151436328888,100.0,0.0,0.6006367206573486,0.6006367206573486,0.6006367206573486,56.73046875,0.9996432662010193,1.1136559209265295,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6006367206573486,128.0,0.11956746876239777,0.22534924745559692,0.018145151436328888,0.0005205195629969239,0.443206787109375,1.0,128.0,0.455169677734375,0.09957747583119708,0.1,0.1618903124297595,0.09918749569648144,0.44011610143599145,0.4982831736201825,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,58.0,0.03586782584501675,57.728515625,999.0,0.010395300574600697,0.02192704938352108,100.0,0.0,0.5999075174331665,0.5999075174331665,0.5999075174331665,57.728515625,0.9994790554046631,1.1069929175689535,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.5999075174331665,128.0,0.11909304559230804,0.22662857174873352,0.02192704938352108,0.0007601096294820309,0.4510040283203125,1.0,128.0,0.4596405029296875,0.10046706785481677,0.1,0.16563720466443232,0.10116046960110972,0.4567674915979224,0.5032015115219651,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,59.0,-0.2309262557246813,58.796875,999.0,0.006424134597182274,0.017555275931954384,100.0,0.0,0.6083921194076538,0.6083921194076538,0.6083921194076538,58.796875,0.9996660947799683,1.1190585883866142,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6083921194076538,128.0,0.1183115541934967,0.23232215642929077,0.017555275931954384,0.00048722681822255254,0.4593505859375,1.0,128.0,0.47015380859375,0.09858186552849862,0.1,0.1592905866302865,0.09696385862343875,0.4459211732355637,0.49254017637875824,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,60.0,0.23284325797714206,59.869140625,999.0,0.010079864412546158,0.02200525440275669,100.0,0.0,0.6083272099494934,0.6083272099494934,0.6083272099494934,59.869140625,0.999475359916687,1.1085828440239731,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6083272099494934,128.0,0.1182054802775383,0.23530271649360657,0.02200525440275669,0.0007655412773601711,0.4677276611328125,1.0,128.0,0.4732208251953125,0.10036581089700758,0.1,0.1662947928707761,0.10090366358920823,0.4725022914757104,0.5026522306675043,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,61.0,0.04365498733479791,60.765625,999.0,0.005431699566543102,0.016777049750089645,100.0,0.0,0.6054086685180664,0.6054086685180664,0.6054086685180664,60.765625,0.9996950030326843,1.0941674470270197,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6054086685180664,128.0,0.1191292330622673,0.23320412635803223,0.016777049750089645,0.0004449866828508675,0.4747314453125,1.0,128.0,0.475250244140625,0.10225670494268485,0.1,0.17292474374634872,0.10465415273849318,0.4974029941949282,0.5125936822135855,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,62.0,0.11726639794594473,61.671875,999.0,0.007675858214497566,0.023557275533676147,100.0,0.0,0.6083210706710815,0.6083210706710815,0.6083210706710815,61.671875,0.9993987083435059,1.0990844977275323,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6083210706710815,128.0,0.1213412880897522,0.23429715633392334,0.023557275533676147,0.0008773360168561339,0.4818115234375,1.0,128.0,0.483795166015625,0.10072309024447235,0.1,0.1683017680079744,0.10159614897390423,0.4900702719217843,0.5045876024806413,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,63.0,0.11170081379488654,62.49609375,999.0,0.004562134854495525,0.01845773309469223,100.0,0.0,0.601622998714447,0.601622998714447,0.601622998714447,62.49609375,0.999630868434906,1.1068331318092255,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.601622998714447,128.0,0.12144327908754349,0.23692786693572998,0.01845773309469223,0.0005386077100411057,0.488250732421875,1.0,128.0,0.490966796875,0.09970026296463716,0.1,0.16521378165213782,0.09950621913869617,0.48640391078521233,0.4989741201662966,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,64.0,0.03641443526925295,63.4453125,999.0,0.005066349171102047,0.021250806748867035,100.0,0.0,0.605485200881958,0.605485200881958,0.605485200881958,63.4453125,0.9995107054710388,1.118029768426535,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.605485200881958,128.0,0.12278858572244644,0.23703789710998535,0.021250806748867035,0.0007139482186175883,0.49566650390625,1.0,128.0,0.50201416015625,0.09729480135163515,0.1,0.1570586728157827,0.09435414357837704,0.46822487014970976,0.4847566120540039,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,65.0,-0.14962985809229876,64.03125,999.0,0.007247197441756725,0.021021518856287003,100.0,0.0,0.6048619747161865,0.6048619747161865,0.6048619747161865,64.03125,0.9995211958885193,1.1010680685431842,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6048619747161865,128.0,0.12289218604564667,0.2352350354194641,0.021021518856287003,0.0006986248772591352,0.500244140625,1.0,128.0,0.499908447265625,0.10002790603005979,0.1,0.16699720315280955,0.10017081503172279,0.5016804155209288,0.5007978276960467,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,66.0,0.03409295366774284,65.068359375,999.0,0.0044927834533154964,0.019609156996011734,100.0,0.0,0.6039066314697266,0.6039066314697266,0.6039066314697266,65.068359375,0.99958336353302,1.0882504594769775,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6039066314697266,128.0,0.1229025200009346,0.23483631014823914,0.019609156996011734,0.0006079021841287613,0.5083465576171875,1.0,128.0,0.5030364990234375,0.10177070678761668,0.1,0.17295100474147665,0.10346690679873931,0.5265811182401466,0.5101290063145131,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,67.0,-0.3478345593291212,65.685546875,999.0,0.011865507811307907,0.02717149443924427,100.0,0.0,0.6037846803665161,0.6037846803665161,0.6037846803665161,65.685546875,0.9992000460624695,1.1108656740334337,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6037846803665161,128.0,0.1234707236289978,0.2353987991809845,0.02717149443924427,0.0011671935208141804,0.5131683349609375,1.0,128.0,0.5159149169921875,0.09733646062731485,0.1,0.1584488637777833,0.09464482174184533,0.48625114573785516,0.48504793259091433,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
