run_id,seed,init_seed,input_dim,ground_truth_num_features,sae_width,support_density,method,method_label,control_name,control_value,train_device,train_source_fingerprint,train_pipeline_fingerprint,step,loss,lr,reconstruction_mse,reconstruction_loss,variance_loss,prior_loss,entropy_loss,entropy,rho,v_eff,beta,sparsity_loss,auxiliary_loss,mse_loss,l1_loss,auxiliary_reconstruction_loss,threshold,l0_loss
vgsae_gamma=0.125_seed=1,1,101000,16,128,128,0.1,vgsae,VG-SAE,gamma,0.125,cuda:0,fd63bc87fd3badec9fb0796e6d6457705f8069a6838216d11ca0f9a1c67d02c5,d76babe29ed739203d4387cdb65c440b17c463f759dab6811dde961669a04911,75.0,-5.609062194824219,0.01,0.07702458649873734,0.6161966919898987,1.6218552589416504,88.623779296875,-84.04215240478516,84.04215240478516,0.4781939387321472,0.23254334926605225,3.5745372772216797,,,,,,,
vgsae_gamma=0.125_seed=1,1,101000,16,128,128,0.1,vgsae,VG-SAE,gamma,0.125,cuda:0,fd63bc87fd3badec9fb0796e6d6457705f8069a6838216d11ca0f9a1c67d02c5,d76babe29ed739203d4387cdb65c440b17c463f759dab6811dde961669a04911,100.0,-7.18292236328125,0.01,0.06292566657066345,0.5034053325653076,1.3413598537445068,88.8934555053711,-84.33966064453125,84.33966064453125,0.4950485825538635,0.23400211334228516,4.336595058441162,,,,,,,
vgsae_gamma=0.125_seed=1,1,101000,16,128,128,0.1,vgsae,VG-SAE,gamma,0.125,cuda:0,fd63bc87fd3badec9fb0796e6d6457705f8069a6838216d11ca0f9a1c67d02c5,d76babe29ed739203d4387cdb65c440b17c463f759dab6811dde961669a04911,125.0,-8.598869323730469,0.01,0.047848813235759735,0.3827905058860779,1.1248011589050293,88.9416732788086,-84.18911743164062,84.18911743164062,0.4980621933937073,0.2338481843471527,5.306476593017578,,,,,,,
vgsae_gamma=0.125_seed=1,1,101000,16,128,128,0.1,vgsae,VG-SAE,gamma,0.125,cuda:0,fd63bc87fd3badec9fb0796e6d6457705f8069a6838216d11ca0f9a1c67d02c5,d76babe29ed739203d4387cdb65c440b17c463f759dab6811dde961669a04911,150.0,-9.499717712402344,0.01,0.044557712972164154,0.35646170377731323,0.9424452781677246,89.0267105102539,-83.98307800292969,83.98307800292969,0.5033769607543945,0.23334746062755585,6.159024715423584,,,,,,,
vgsae_gamma=0.125_seed=1,1,101000,16,128,128,0.1,vgsae,VG-SAE,gamma,0.125,cuda:0,fd63bc87fd3badec9fb0796e6d6457705f8069a6838216d11ca0f9a1c67d02c5,d76babe29ed739203d4387cdb65c440b17c463f759dab6811dde961669a04911,175.0,-10.138526916503906,0.01,0.040681809186935425,0.3254544734954834,0.8341240286827087,89.09308624267578,-83.78053283691406,83.78053283691406,0.5075255036354065,0.23282046616077423,6.8990583419799805,,,,,,,
vgsae_gamma=0.125_seed=1,1,101000,16,128,128,0.1,vgsae,VG-SAE,gamma,0.125,cuda:0,fd63bc87fd3badec9fb0796e6d6457705f8069a6838216d11ca0f9a1c67d02c5,d76babe29ed739203d4387cdb65c440b17c463f759dab6811dde961669a04911,200.0,-10.675399780273438,0.01,0.036779411137104034,0.2942352890968323,0.7477622032165527,89.12102508544922,-83.49000549316406,83.49000549316406,0.5092713832855225,0.231996551156044,7.677562236785889,,,,,,,
vgsae_gamma=0.125_seed=1,1,101000,16,128,128,0.1,vgsae,VG-SAE,gamma,0.125,cuda:0,fd63bc87fd3badec9fb0796e6d6457705f8069a6838216d11ca0f9a1c67d02c5,d76babe29ed739203d4387cdb65c440b17c463f759dab6811dde961669a04911,225.0,-11.037849426269531,0.01,0.032576099038124084,0.2606087923049927,0.6932172775268555,89.16612243652344,-83.19024658203125,83.19024658203125,0.5120903253555298,0.2311483472585678,8.387273788452148,,,,,,,
vgsae_gamma=0.125_seed=1,1,101000,16,128,128,0.1,vgsae,VG-SAE,gamma,0.125,cuda:0,fd63bc87fd3badec9fb0796e6d6457705f8069a6838216d11ca0f9a1c67d02c5,d76babe29ed739203d4387cdb65c440b17c463f759dab6811dde961669a04911,250.0,-11.441314697265625,0.01,0.02933046966791153,0.23464375734329224,0.6325685381889343,89.25205993652344,-82.9180679321289,82.9180679321289,0.5174609422683716,0.23039737343788147,9.224961280822754,,,,,,,
vgsae_gamma=0.125_seed=1,1,101000,16,128,128,0.1,vgsae,VG-SAE,gamma,0.125,cuda:0,fd63bc87fd3badec9fb0796e6d6457705f8069a6838216d11ca0f9a1c67d02c5,d76babe29ed739203d4387cdb65c440b17c463f759dab6811dde961669a04911,275.0,-11.79791259765625,0.01,0.027863893657922745,0.22291114926338196,0.5747168064117432,89.25363159179688,-82.60710906982422,82.60710906982422,0.5175596475601196,0.22951124608516693,10.029739379882812,,,,,,,
vgsae_gamma=0.125_seed=1,1,101000,16,128,128,0.1,vgsae,VG-SAE,gamma,0.125,cuda:0,fd63bc87fd3badec9fb0796e6d6457705f8069a6838216d11ca0f9a1c67d02c5,d76babe29ed739203d4387cdb65c440b17c463f759dab6811dde961669a04911,300.0,-12.046340942382812,0.01,0.027322841808199883,0.21858273446559906,0.5125440359115601,89.29261779785156,-82.19807434082031,82.19807434082031,0.5199958682060242,0.22833745181560516,10.942014694213867,,,,,,,
vgsae_gamma=0.125_seed=1,1,101000,16,128,128,0.1,vgsae,VG-SAE,gamma,0.125,cuda:0,fd63bc87fd3badec9fb0796e6d6457705f8069a6838216d11ca0f9a1c67d02c5,d76babe29ed739203d4387cdb65c440b17c463f759dab6811dde961669a04911,325.0,-12.542030334472656,0.01,0.022440224885940552,0.17952179908752441,0.4624748229980469,89.39926147460938,-81.76038360595703,81.76038360595703,0.5266610383987427,0.22711025178432465,12.461124420166016,,,,,,,
vgsae_gamma=0.125_seed=1,1,101000,16,128,128,0.1,vgsae,VG-SAE,gamma,0.125,cuda:0,fd63bc87fd3badec9fb0796e6d6457705f8069a6838216d11ca0f9a1c67d02c5,d76babe29ed739203d4387cdb65c440b17c463f759dab6811dde961669a04911,350.0,-12.921478271484375,0.01,0.019807450473308563,0.1584596037864685,0.4134768545627594,89.41029357910156,-81.2264175415039,81.2264175415039,0.5273511409759521,0.2255873680114746,13.987568855285645,,,,,,,
vgsae_gamma=0.125_seed=1,1,101000,16,128,128,0.1,vgsae,VG-SAE,gamma,0.125,cuda:0,fd63bc87fd3badec9fb0796e6d6457705f8069a6838216d11ca0f9a1c67d02c5,d76babe29ed739203d4387cdb65c440b17c463f759dab6811dde961669a04911,375.0,-13.444786071777344,0.01,0.018008144572377205,0.14406515657901764,0.34879228472709656,89.48091125488281,-80.6298828125,80.6298828125,0.5317646265029907,0.2239348292350769,16.231874465942383,,,,,,,
vgsae_gamma=0.125_seed=1,1,101000,16,128,128,0.1,vgsae,VG-SAE,gamma,0.125,cuda:0,fd63bc87fd3badec9fb0796e6d6457705f8069a6838216d11ca0f9a1c67d02c5,d76babe29ed739203d4387cdb65c440b17c463f759dab6811dde961669a04911,400.0,-13.850471496582031,0.01,0.01607636734843254,0.12861093878746033,0.2980409860610962,89.53228759765625,-79.93292999267578,79.93292999267578,0.5349758267402649,0.2220187485218048,18.750648498535156,,,,,,,
vgsae_gamma=0.125_seed=1,1,101000,16,128,128,0.1,vgsae,VG-SAE,gamma,0.125,cuda:0,fd63bc87fd3badec9fb0796e6d6457705f8069a6838216d11ca0f9a1c67d02c5,d76babe29ed739203d4387cdb65c440b17c463f759dab6811dde961669a04911,425.0,-14.438270568847656,0.01,0.014385643415153027,0.11508514732122421,0.24900399148464203,89.57374572753906,-79.29363250732422,79.29363250732422,0.5375668406486511,0.22029536962509155,21.972640991210938,,,,,,,
vgsae_gamma=0.125_seed=1,1,101000,16,128,128,0.1,vgsae,VG-SAE,gamma,0.125,cuda:0,fd63bc87fd3badec9fb0796e6d6457705f8069a6838216d11ca0f9a1c67d02c5,d76babe29ed739203d4387cdb65c440b17c463f759dab6811dde961669a04911,450.0,-15.408187866210938,0.01,0.01127662044018507,0.09021296352148056,0.19919387996196747,89.65682220458984,-78.51010131835938,78.51010131835938,0.5427590608596802,0.21816816926002502,27.64274787902832,,,,,,,
vgsae_gamma=0.125_seed=1,1,101000,16,128,128,0.1,vgsae,VG-SAE,gamma,0.125,cuda:0,fd63bc87fd3badec9fb0796e6d6457705f8069a6838216d11ca0f9a1c67d02c5,d76babe29ed739203d4387cdb65c440b17c463f759dab6811dde961669a04911,475.0,-16.63018035888672,0.01,0.00880109891295433,0.07040879130363464,0.1484076976776123,89.71232604980469,-77.55079650878906,77.55079650878906,0.5462281703948975,0.21556952595710754,36.5603141784668,,,,,,,
vgsae_gamma=0.125_seed=1,1,101000,16,128,128,0.1,vgsae,VG-SAE,gamma,0.125,cuda:0,fd63bc87fd3badec9fb0796e6d6457705f8069a6838216d11ca0f9a1c67d02c5,d76babe29ed739203d4387cdb65c440b17c463f759dab6811dde961669a04911,500.0,-18.06591796875,0.01,0.006839444395154715,0.05471555516123772,0.10935646295547485,89.76952362060547,-76.74031066894531,76.74031066894531,0.5498028993606567,0.2134123146533966,48.75907897949219,,,,,,,
vgsae_gamma=0.125_seed=1,1,101000,16,128,128,0.1,vgsae,VG-SAE,gamma,0.125,cuda:0,fd63bc87fd3badec9fb0796e6d6457705f8069a6838216d11ca0f9a1c67d02c5,d76babe29ed739203d4387cdb65c440b17c463f759dab6811dde961669a04911,525.0,-19.372859954833984,0.01,0.005964400712400675,0.0477152056992054,0.0797027200460434,89.79518127441406,-76.05024719238281,76.05024719238281,0.5514062643051147,0.211634561419487,62.78551483154297,,,,,,,
vgsae_gamma=0.125_seed=1,1,101000,16,128,128,0.1,vgsae,VG-SAE,gamma,0.125,cuda:0,fd63bc87fd3badec9fb0796e6d6457705f8069a6838216d11ca0f9a1c67d02c5,d76babe29ed739203d4387cdb65c440b17c463f759dab6811dde961669a04911,550.0,-20.553874969482422,0.01,0.005777090787887573,0.046216726303100586,0.05723275989294052,89.80364990234375,-75.57261657714844,75.57261657714844,0.5519355535507202,0.21046897768974304,77.33242797851562,,,,,,,
vgsae_gamma=0.125_seed=1,1,101000,16,128,128,0.1,vgsae,VG-SAE,gamma,0.125,cuda:0,fd63bc87fd3badec9fb0796e6d6457705f8069a6838216d11ca0f9a1c67d02c5,d76babe29ed739203d4387cdb65c440b17c463f759dab6811dde961669a04911,575.0,-22.589141845703125,0.01,0.004191410727798939,0.03353128582239151,0.0439068041741848,89.812744140625,-75.30014038085938,75.30014038085938,0.5525041222572327,0.20987406373023987,103.30833435058594,,,,,,,
vgsae_gamma=0.125_seed=1,1,101000,16,128,128,0.1,vgsae,VG-SAE,gamma,0.125,cuda:0,fd63bc87fd3badec9fb0796e6d6457705f8069a6838216d11ca0f9a1c67d02c5,d76babe29ed739203d4387cdb65c440b17c463f759dab6811dde961669a04911,600.0,-23.532901763916016,0.01,0.004238886758685112,0.033911094069480896,0.03332681953907013,89.80572509765625,-75.10694885253906,75.10694885253906,0.5520654916763306,0.20948061347007751,118.9804916381836,,,,,,,
vgsae_gamma=0.125_seed=1,1,101000,16,128,128,0.1,vgsae,VG-SAE,gamma,0.125,cuda:0,fd63bc87fd3badec9fb0796e6d6457705f8069a6838216d11ca0f9a1c67d02c5,d76babe29ed739203d4387cdb65c440b17c463f759dab6811dde961669a04911,625.0,-19.87368392944336,0.01,0.009785953909158707,0.07828763127326965,0.026775602251291275,89.80475616455078,-75.01736450195312,75.01736450195312,0.5520049333572388,0.20934170484542847,76.14461517333984,,,,,,,
vgsae_gamma=0.125_seed=1,1,101000,16,128,128,0.1,vgsae,VG-SAE,gamma,0.125,cuda:0,fd63bc87fd3badec9fb0796e6d6457705f8069a6838216d11ca0f9a1c67d02c5,d76babe29ed739203d4387cdb65c440b17c463f759dab6811dde961669a04911,650.0,-26.00794219970703,0.01,0.0032401797361671925,0.02592143788933754,0.022829130291938782,89.77871704101562,-74.98281860351562,74.98281860351562,0.550377368927002,0.2093186378479004,164.10064697265625,,,,,,,
vgsae_gamma=0.125_seed=1,1,101000,16,128,128,0.1,vgsae,VG-SAE,gamma,0.125,cuda:0,fd63bc87fd3badec9fb0796e6d6457705f8069a6838216d11ca0f9a1c67d02c5,d76babe29ed739203d4387cdb65c440b17c463f759dab6811dde961669a04911,675.0,-26.040061950683594,0.01,0.0035825693048536777,0.028660554438829422,0.019755659624934196,89.78036499023438,-74.96153259277344,74.96153259277344,0.5504803657531738,0.20931902527809143,165.23390197753906,,,,,,,
vgsae_gamma=0.125_seed=1,1,101000,16,128,128,0.1,vgsae,VG-SAE,gamma,0.125,cuda:0,fd63bc87fd3badec9fb0796e6d6457705f8069a6838216d11ca0f9a1c67d02c5,d76babe29ed739203d4387cdb65c440b17c463f759dab6811dde961669a04911,700.0,-25.900585174560547,0.01,0.0039557842537760735,0.03164627403020859,0.017622124403715134,89.76748657226562,-74.94876098632812,74.94876098632812,0.5496752262115479,0.20932655036449432,162.3759002685547,,,,,,,
vgsae_gamma=0.125_seed=1,1,101000,16,128,128,0.1,vgsae,VG-SAE,gamma,0.125,cuda:0,fd63bc87fd3badec9fb0796e6d6457705f8069a6838216d11ca0f9a1c67d02c5,d76babe29ed739203d4387cdb65c440b17c463f759dab6811dde961669a04911,725.0,-27.967628479003906,0.01,0.00277526187710464,0.02220209501683712,0.015818115323781967,89.76713562011719,-74.94213104248047,74.94213104248047,0.5496536493301392,0.20934626460075378,210.41439819335938,,,,,,,
vgsae_gamma=0.125_seed=1,1,101000,16,128,128,0.1,vgsae,VG-SAE,gamma,0.125,cuda:0,fd63bc87fd3badec9fb0796e6d6457705f8069a6838216d11ca0f9a1c67d02c5,d76babe29ed739203d4387cdb65c440b17c463f759dab6811dde961669a04911,750.0,-28.471847534179688,0.01,0.0026832222938537598,0.021465778350830078,0.014258114621043205,89.76036071777344,-74.94119262695312,74.94119262695312,0.5492303371429443,0.2093740850687027,223.9397430419922,,,,,,,
vgsae_gamma=0.125_seed=1,1,101000,16,128,128,0.1,vgsae,VG-SAE,gamma,0.125,cuda:0,fd63bc87fd3badec9fb0796e6d6457705f8069a6838216d11ca0f9a1c67d02c5,d76babe29ed739203d4387cdb65c440b17c463f759dab6811dde961669a04911,775.0,-27.125125885009766,0.01,0.003661355935037136,0.02929084748029709,0.012984462082386017,89.76115417480469,-74.94232940673828,74.94232940673828,0.5492799282073975,0.20940513908863068,189.23574829101562,,,,,,,
vgsae_gamma=0.125_seed=1,1,101000,16,128,128,0.1,vgsae,VG-SAE,gamma,0.125,cuda:0,fd63bc87fd3badec9fb0796e6d6457705f8069a6838216d11ca0f9a1c67d02c5,d76babe29ed739203d4387cdb65c440b17c463f759dab6811dde961669a04911,800.0,-27.54363250732422,0.01,0.003523149061948061,0.028185192495584488,0.012042399495840073,89.74567413330078,-74.94815826416016,74.94815826416016,0.548312246799469,0.20944169163703918,198.8684844970703,,,,,,,
vgsae_gamma=0.125_seed=1,1,101000,16,128,128,0.1,vgsae,VG-SAE,gamma,0.125,cuda:0,fd63bc87fd3badec9fb0796e6d6457705f8069a6838216d11ca0f9a1c67d02c5,d76babe29ed739203d4387cdb65c440b17c463f759dab6811dde961669a04911,825.0,-28.473041534423828,0.01,0.00307431910187006,0.02459455281496048,0.011277727782726288,89.74064636230469,-74.9558334350586,74.9558334350586,0.5479979515075684,0.20948365330696106,223.013427734375,,,,,,,
vgsae_gamma=0.125_seed=1,1,101000,16,128,128,0.1,vgsae,VG-SAE,gamma,0.125,cuda:0,fd63bc87fd3badec9fb0796e6d6457705f8069a6838216d11ca0f9a1c67d02c5,d76babe29ed739203d4387cdb65c440b17c463f759dab6811dde961669a04911,850.0,-29.020938873291016,0.01,0.0028776011895388365,0.023020809516310692,0.010490702465176582,89.74762725830078,-74.96610260009766,74.96610260009766,0.5484344959259033,0.20953625440597534,238.72393798828125,,,,,,,
vgsae_gamma=0.125_seed=1,1,101000,16,128,128,0.1,vgsae,VG-SAE,gamma,0.125,cuda:0,fd63bc87fd3badec9fb0796e6d6457705f8069a6838216d11ca0f9a1c67d02c5,d76babe29ed739203d4387cdb65c440b17c463f759dab6811dde961669a04911,875.0,-29.918800354003906,0.01,0.0025253132916986942,0.020202506333589554,0.00982638169080019,89.73237609863281,-74.97087860107422,74.97087860107422,0.5474810600280762,0.2095629870891571,266.4101257324219,,,,,,,
vgsae_gamma=0.125_seed=1,1,101000,16,128,128,0.1,vgsae,VG-SAE,gamma,0.125,cuda:0,fd63bc87fd3badec9fb0796e6d6457705f8069a6838216d11ca0f9a1c67d02c5,d76babe29ed739203d4387cdb65c440b17c463f759dab6811dde961669a04911,900.0,-28.09088134765625,0.01,0.0035552524495869875,0.0284420195966959,0.009420173242688179,89.71864318847656,-74.98357391357422,74.98357391357422,0.5466227531433105,0.20961347222328186,211.29258728027344,,,,,,,
vgsae_gamma=0.125_seed=1,1,101000,16,128,128,0.1,vgsae,VG-SAE,gamma,0.125,cuda:0,fd63bc87fd3badec9fb0796e6d6457705f8069a6838216d11ca0f9a1c67d02c5,d76babe29ed739203d4387cdb65c440b17c463f759dab6811dde961669a04911,925.0,-24.998825073242188,0.01,0.005856209434568882,0.046849675476551056,0.008987076580524445,89.71630096435547,-74.99700927734375,74.99700927734375,0.5464762449264526,0.2096686065196991,143.27481079101562,,,,,,,
vgsae_gamma=0.125_seed=1,1,101000,16,128,128,0.1,vgsae,VG-SAE,gamma,0.125,cuda:0,fd63bc87fd3badec9fb0796e6d6457705f8069a6838216d11ca0f9a1c67d02c5,d76babe29ed739203d4387cdb65c440b17c463f759dab6811dde961669a04911,950.0,-29.254352569580078,0.01,0.0030378615483641624,0.0243028923869133,0.008567335084080696,89.71375274658203,-75.01107025146484,75.01107025146484,0.5463171601295471,0.20972466468811035,243.38133239746094,,,,,,,
vgsae_gamma=0.125_seed=1,1,101000,16,128,128,0.1,vgsae,VG-SAE,gamma,0.125,cuda:0,fd63bc87fd3badec9fb0796e6d6457705f8069a6838216d11ca0f9a1c67d02c5,d76babe29ed739203d4387cdb65c440b17c463f759dab6811dde961669a04911,975.0,-26.044464111328125,0.01,0.005123259965330362,0.0409860797226429,0.008110630325973034,89.7296142578125,-75.02684020996094,75.02684020996094,0.5473083257675171,0.20979173481464386,162.94371032714844,,,,,,,
vgsae_gamma=0.125_seed=1,1,101000,16,128,128,0.1,vgsae,VG-SAE,gamma,0.125,cuda:0,fd63bc87fd3badec9fb0796e6d6457705f8069a6838216d11ca0f9a1c67d02c5,d76babe29ed739203d4387cdb65c440b17c463f759dab6811dde961669a04911,999.0,-31.037948608398438,0.01,0.0023251911625266075,0.01860152930021286,0.007739574648439884,89.72257232666016,-75.03199005126953,75.03199005126953,0.546868085861206,0.20981520414352417,303.70782470703125,,,,,,,
vgsae_gamma=0.25_seed=1,1,101000,16,128,128,0.1,vgsae,VG-SAE,gamma,0.25,cuda:3,fd63bc87fd3badec9fb0796e6d6457705f8069a6838216d11ca0f9a1c67d02c5,d76babe29ed739203d4387cdb65c440b17c463f759dab6811dde961669a04911,0.0,32.67503356933594,0.01,0.41726839542388916,3.3381471633911133,8.589029312133789,78.32815551757812,-48.84814453125,48.84814453125,0.14399699866771698,0.11477544158697128,0.6707371473312378,,,,,,,
vgsae_gamma=0.25_seed=1,1,101000,16,128,128,0.1,vgsae,VG-SAE,gamma,0.25,cuda:3,fd63bc87fd3badec9fb0796e6d6457705f8069a6838216d11ca0f9a1c67d02c5,d76babe29ed739203d4387cdb65c440b17c463f759dab6811dde961669a04911,25.0,5.5577850341796875,0.01,0.1593957245349884,1.2751657962799072,2.7988343238830566,86.34115600585938,-75.38484191894531,75.38484191894531,0.39440348744392395,0.20180517435073853,1.9636719226837158,,,,,,,
vgsae_gamma=0.25_seed=1,1,101000,16,128,128,0.1,vgsae,VG-SAE,gamma,0.25,cuda:3,fd63bc87fd3badec9fb0796e6d6457705f8069a6838216d11ca0f9a1c67d02c5,d76babe29ed739203d4387cdb65c440b17c463f759dab6811dde961669a04911,50.0,-2.5909957885742188,0.01,0.09510543942451477,0.7608435153961182,2.1483850479125977,87.24128723144531,-81.73985290527344,81.73985290527344,0.4225325286388397,0.22390688955783844,2.7498695850372314,,,,,,,
vgsae_gamma=0.25_seed=1,1,101000,16,128,128,0.1,vgsae,VG-SAE,gamma,0.25,cuda:3,fd63bc87fd3badec9fb0796e6d6457705f8069a6838216d11ca0f9a1c67d02c5,d76babe29ed739203d4387cdb65c440b17c463f759dab6811dde961669a04911,75.0,-5.4892425537109375,0.01,0.0859716385602951,0.6877731084823608,1.7410578727722168,88.02674865722656,-83.979736328125,83.979736328125,0.4470781683921814,0.23218469321727753,3.2937657833099365,,,,,,,
vgsae_gamma=0.25_seed=1,1,101000,16,128,128,0.1,vgsae,VG-SAE,gamma,0.25,cuda:3,fd63bc87fd3badec9fb0796e6d6457705f8069a6838216d11ca0f9a1c67d02c5,d76babe29ed739203d4387cdb65c440b17c463f759dab6811dde961669a04911,100.0,-6.752105712890625,0.01,0.07247169315814972,0.5797735452651978,1.4953043460845947,88.51590728759766,-84.47247314453125,84.47247314453125,0.4623644948005676,0.23426339030265808,3.8552768230438232,,,,,,,
vgsae_gamma=0.25_seed=1,1,101000,16,128,128,0.1,vgsae,VG-SAE,gamma,0.25,cuda:3,fd63bc87fd3badec9fb0796e6d6457705f8069a6838216d11ca0f9a1c67d02c5,d76babe29ed739203d4387cdb65c440b17c463f759dab6811dde961669a04911,125.0,-7.995048522949219,0.01,0.05605509877204895,0.4484407901763916,1.2617380619049072,88.6356201171875,-84.28791809082031,84.28791809082031,0.46610552072525024,0.23398113250732422,4.677873611450195,,,,,,,
vgsae_gamma=0.25_seed=1,1,101000,16,128,128,0.1,vgsae,VG-SAE,gamma,0.25,cuda:3,fd63bc87fd3badec9fb0796e6d6457705f8069a6838216d11ca0f9a1c67d02c5,d76babe29ed739203d4387cdb65c440b17c463f759dab6811dde961669a04911,150.0,-8.852180480957031,0.01,0.05077381804585457,0.40619054436683655,1.0737700462341309,88.78164672851562,-84.1344223022461,84.1344223022461,0.4706687033176422,0.2336508333683014,5.4055495262146,,,,,,,
vgsae_gamma=0.25_seed=1,1,101000,16,128,128,0.1,vgsae,VG-SAE,gamma,0.25,cuda:3,fd63bc87fd3badec9fb0796e6d6457705f8069a6838216d11ca0f9a1c67d02c5,d76babe29ed739203d4387cdb65c440b17c463f759dab6811dde961669a04911,175.0,-9.428054809570312,0.01,0.04737383872270584,0.37899070978164673,0.9501131176948547,88.9156494140625,-83.98420715332031,83.98420715332031,0.4748563766479492,0.2332947999238968,6.0190935134887695,,,,,,,
vgsae_gamma=0.25_seed=1,1,101000,16,128,128,0.1,vgsae,VG-SAE,gamma,0.25,cuda:3,fd63bc87fd3badec9fb0796e6d6457705f8069a6838216d11ca0f9a1c67d02c5,d76babe29ed739203d4387cdb65c440b17c463f759dab6811dde961669a04911,200.0,-9.944168090820312,0.01,0.04390374571084976,0.3512299656867981,0.8499727845191956,88.95550537109375,-83.73072814941406,83.73072814941406,0.476101815700531,0.23255634307861328,6.659991264343262,,,,,,,
vgsae_gamma=0.25_seed=1,1,101000,16,128,128,0.1,vgsae,VG-SAE,gamma,0.25,cuda:3,fd63bc87fd3badec9fb0796e6d6457705f8069a6838216d11ca0f9a1c67d02c5,d76babe29ed739203d4387cdb65c440b17c463f759dab6811dde961669a04911,225.0,-10.279373168945312,0.01,0.038109634071588516,0.30487707257270813,0.8034375905990601,89.04127502441406,-83.50784301757812,83.50784301757812,0.4787822365760803,0.23193207383155823,7.218166828155518,,,,,,,
vgsae_gamma=0.25_seed=1,1,101000,16,128,128,0.1,vgsae,VG-SAE,gamma,0.25,cuda:3,fd63bc87fd3badec9fb0796e6d6457705f8069a6838216d11ca0f9a1c67d02c5,d76babe29ed739203d4387cdb65c440b17c463f759dab6811dde961669a04911,250.0,-10.646286010742188,0.01,0.034851111471652985,0.2788088917732239,0.7361128926277161,89.21394348144531,-83.34319305419922,83.34319305419922,0.4841781556606293,0.23152929544448853,7.88238000869751,,,,,,,
vgsae_gamma=0.25_seed=1,1,101000,16,128,128,0.1,vgsae,VG-SAE,gamma,0.25,cuda:3,fd63bc87fd3badec9fb0796e6d6457705f8069a6838216d11ca0f9a1c67d02c5,d76babe29ed739203d4387cdb65c440b17c463f759dab6811dde961669a04911,275.0,-10.898063659667969,0.01,0.03529592975974083,0.28236743807792664,0.6697368025779724,89.20685577392578,-83.07674407958984,83.07674407958984,0.483956515789032,0.23073534667491913,8.402441024780273,,,,,,,
vgsae_gamma=0.25_seed=1,1,101000,16,128,128,0.1,vgsae,VG-SAE,gamma,0.25,cuda:3,fd63bc87fd3badec9fb0796e6d6457705f8069a6838216d11ca0f9a1c67d02c5,d76babe29ed739203d4387cdb65c440b17c463f759dab6811dde961669a04911,300.0,-11.22528076171875,0.01,0.03146518021821976,0.25172144174575806,0.6210164427757263,89.27334594726562,-82.77413177490234,82.77413177490234,0.4860342741012573,0.2298591583967209,9.166555404663086,,,,,,,
vgsae_gamma=0.25_seed=1,1,101000,16,128,128,0.1,vgsae,VG-SAE,gamma,0.25,cuda:3,fd63bc87fd3badec9fb0796e6d6457705f8069a6838216d11ca0f9a1c67d02c5,d76babe29ed739203d4387cdb65c440b17c463f759dab6811dde961669a04911,325.0,-11.493255615234375,0.01,0.028874054551124573,0.23099243640899658,0.5659254789352417,89.44347381591797,-82.48516845703125,82.48516845703125,0.4913508892059326,0.22907449305057526,10.038676261901855,,,,,,,
vgsae_gamma=0.25_seed=1,1,101000,16,128,128,0.1,vgsae,VG-SAE,gamma,0.25,cuda:3,fd63bc87fd3badec9fb0796e6d6457705f8069a6838216d11ca0f9a1c67d02c5,d76babe29ed739203d4387cdb65c440b17c463f759dab6811dde961669a04911,350.0,-11.836662292480469,0.01,0.024692486971616745,0.19753989577293396,0.5283188819885254,89.47177124023438,-82.10970306396484,82.10970306396484,0.4922351539134979,0.22796690464019775,11.021427154541016,,,,,,,
vgsae_gamma=0.25_seed=1,1,101000,16,128,128,0.1,vgsae,VG-SAE,gamma,0.25,cuda:3,fd63bc87fd3badec9fb0796e6d6457705f8069a6838216d11ca0f9a1c67d02c5,d76babe29ed739203d4387cdb65c440b17c463f759dab6811dde961669a04911,375.0,-12.127647399902344,0.01,0.024453790858387947,0.19563032686710358,0.4681234359741211,89.50563049316406,-81.718994140625,81.718994140625,0.4932931065559387,0.22682642936706543,12.05266284942627,,,,,,,
vgsae_gamma=0.25_seed=1,1,101000,16,128,128,0.1,vgsae,VG-SAE,gamma,0.25,cuda:3,fd63bc87fd3badec9fb0796e6d6457705f8069a6838216d11ca0f9a1c67d02c5,d76babe29ed739203d4387cdb65c440b17c463f759dab6811dde961669a04911,400.0,-12.422492980957031,0.01,0.020838748663663864,0.1667099893093109,0.42894595861434937,89.60995483398438,-81.25218200683594,81.25218200683594,0.4965534210205078,0.22550156712532043,13.430571556091309,,,,,,,
vgsae_gamma=0.25_seed=1,1,101000,16,128,128,0.1,vgsae,VG-SAE,gamma,0.25,cuda:3,fd63bc87fd3badec9fb0796e6d6457705f8069a6838216d11ca0f9a1c67d02c5,d76babe29ed739203d4387cdb65c440b17c463f759dab6811dde961669a04911,425.0,-12.840705871582031,0.01,0.019693545997142792,0.15754836797714233,0.3683883547782898,89.676513671875,-80.74109649658203,80.74109649658203,0.49863362312316895,0.2240360677242279,15.210955619812012,,,,,,,
vgsae_gamma=0.25_seed=1,1,101000,16,128,128,0.1,vgsae,VG-SAE,gamma,0.25,cuda:3,fd63bc87fd3badec9fb0796e6d6457705f8069a6838216d11ca0f9a1c67d02c5,d76babe29ed739203d4387cdb65c440b17c463f759dab6811dde961669a04911,450.0,-13.288665771484375,0.01,0.016514770686626434,0.13211816549301147,0.3207542300224304,89.84039306640625,-80.1563720703125,80.1563720703125,0.5037546157836914,0.22241926193237305,17.665019989013672,,,,,,,
